customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00656,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.11,747.66,Yes
CUST-00657,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71.77,433.24,Yes
CUST-00658,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),19.14,557.28,No
CUST-00659,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,88.89,870.37,Yes
CUST-00660,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,64.52,277.5,No
CUST-00661,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.31,3546.59,No
CUST-00662,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,89.68,3015.35,Yes
CUST-00663,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,99.84,908.99,Yes
CUST-00664,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.26,1049.28,No
CUST-00665,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,27.74,1233.52,Yes
CUST-00666,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,109.28,5542.46,No
CUST-00667,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),20.04,108.02,Yes
CUST-00668,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.29,2964.75,Yes
CUST-00669,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),44.82,2038.55,No
CUST-00670,Male,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,55.43,3480.53,No
CUST-00671,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),53.98,226.07,Yes
CUST-00672,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),108.59,395.78,Yes
CUST-00673,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.26,1079.98,Yes
CUST-00674,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,38.49,68.09,Yes
CUST-00675,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,114.14,331.87,Yes
CUST-00676,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.66,203.92,Yes
CUST-00677,Female,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,40.21,1435.45,Yes
CUST-00678,Female,0,No,Yes,1,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),113.3,98.45,No
CUST-00679,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.72,133.68,Yes
CUST-00680,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),77.51,5796.77,No
CUST-00681,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.18,163.94,No
CUST-00682,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),81.09,1713.76,No
CUST-00683,Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,81.55,2468.28,No
CUST-00684,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),18.45,1324.33,No
CUST-00685,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.16,6343.95,Yes
CUST-00686,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,92.83,1665.76,No
CUST-00687,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.96,1330.81,No
CUST-00688,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,81.01,1509.26,No
CUST-00689,Male,0,No,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,44.85,1490.33,Yes
CUST-00690,Female,1,Yes,No,9,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.39,724.5,Yes
CUST-00691,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,44.87,1301.56,No
CUST-00692,Female,0,No,No,24,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.89,654.11,No
CUST-00693,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,36.17,1002.22,No
CUST-00694,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),110.49,3539.3,No
CUST-00695,Female,1,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,62.38,385.4,No
CUST-00696,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,110.34,1186.34,Yes
CUST-00697,Male,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.89,2575.75,No
CUST-00698,Female,0,No,Yes,5,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.53,527.24,Yes
CUST-00699,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.29,1001.96,Yes
CUST-00700,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.53,1800.35,Yes
CUST-00701,Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.57,2727.39,No
CUST-00702,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.56,108.83,Yes
CUST-00703,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.03,760.74,No
CUST-00704,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,116.89,224.48,Yes
CUST-00705,Male,1,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,53.29,747.81,No
CUST-00706,Male,0,No,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.22,398.54,Yes
CUST-00707,Female,1,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.42,3457.61,Yes
CUST-00708,Female,1,No,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.4,3000.17,No
CUST-00709,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.47,398.21,No
CUST-00710,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.96,3026.96,No
CUST-00711,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.38,1865.99,Yes
CUST-00712,Female,1,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.2,755.04,Yes
CUST-00713,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.4,952.49,No
CUST-00714,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.59,584.67,Yes
CUST-00715,Female,1,No,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,90.33,700.82,Yes
CUST-00716,Female,1,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,103.56,4505.71,Yes
CUST-00717,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,88.51,4471.58,No
CUST-00718,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,27.62,1236.7,Yes
CUST-00719,Female,1,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),50.64,738.29,No
CUST-00720,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),87.14,419.02,No
CUST-00721,Female,1,Yes,Yes,58,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,89.71,4659.12,Yes
CUST-00722,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),64.9,771.68,Yes
CUST-00723,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.21,2143.23,No
CUST-00724,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),27.52,1330.19,No
CUST-00725,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.57,928.04,No
CUST-00726,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,29.72,425.41,No
CUST-00727,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.16,3322.59,No
CUST-00728,Male,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),79.55,2315.82,No
CUST-00729,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,103.49,2608.44,No
CUST-00730,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.45,1588.39,Yes
CUST-00731,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.85,25.86,Yes
CUST-00732,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.32,1596.44,No
CUST-00733,Male,0,No,No,68,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),80.24,4870.38,No
CUST-00734,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.54,148.97,Yes
CUST-00735,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,43.44,701.66,No
CUST-00736,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.33,950.11,Yes
CUST-00737,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,115.47,1579.76,No
CUST-00738,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,30.04,746.51,Yes
CUST-00739,Male,1,No,Yes,72,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.19,3969.94,No
CUST-00740,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.19,538.69,Yes
CUST-00741,Male,1,Yes,No,39,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,117.96,4544.05,No
CUST-00742,Female,0,Yes,No,45,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),37.62,1741.83,Yes
CUST-00743,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.32,1555.63,Yes
CUST-00744,Male,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),117.43,340.56,Yes
CUST-00745,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.27,2216.89,Yes
CUST-00746,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.84,2239.1,Yes
CUST-00747,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,112.32,1404.53,Yes
CUST-00748,Male,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,72.8,2326.62,No
CUST-00749,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.06,7322.05,No
CUST-00750,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,99.25,4969.27,No
CUST-00751,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),73.78,2852.79,No
CUST-00752,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,100.28,7340.34,Yes
CUST-00753,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,107.18,497.8,Yes
CUST-00754,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,99.92,4809.4,No
CUST-00755,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.67,1166.19,No
CUST-00756,Female,1,No,No,14,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.3,1072.54,No
CUST-00757,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),64.82,1317.21,No
CUST-00758,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),26.4,27.57,No
CUST-00759,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.24,712.74,No
CUST-00760,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,81.51,407.15,Yes
CUST-00761,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),63.72,248.11,No
CUST-00762,Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.31,735.17,No
CUST-00763,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),41.98,1969.19,No
CUST-00764,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),55.04,349.11,No
CUST-00765,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),38.75,937.58,No
CUST-00766,Male,0,No,Yes,44,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,26.08,1028.4,Yes
CUST-00767,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),91.04,743.64,No
CUST-00768,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,88.57,6384.93,Yes
CUST-00769,Female,0,No,No,64,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,4188.28,No
CUST-00770,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.2,230.69,No
CUST-00771,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),80.21,5843.51,No
CUST-00772,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),46.3,1382.85,No
CUST-00773,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),113.65,1027.58,No
CUST-00774,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,23.11,868.66,No
CUST-00775,Female,1,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.54,604.29,No
CUST-00776,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,101.92,2924.27,No
CUST-00777,Male,1,No,No,39,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,41.57,1437.17,Yes
CUST-00778,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.59,711.75,Yes
CUST-00779,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),53.32,3879.73,Yes
CUST-00780,Male,0,No,No,62,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),101.01,5908.62,No
CUST-00781,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,104.04,4607.2,No
CUST-00782,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),112.91,96.36,Yes
CUST-00783,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.97,1530.73,No
CUST-00784,Female,0,No,No,39,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,18.85,743.12,Yes
CUST-00785,Female,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.73,1859.42,No
CUST-00786,Male,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,49.2,3205.86,No
CUST-00787,Male,1,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),99.47,6445.03,Yes
CUST-00788,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,109.75,1621.98,Yes
CUST-00789,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,39.37,2829.89,No
CUST-00790,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),57.48,50.91,No
CUST-00791,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.15,945.24,No
CUST-00792,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.09,118.14,No
CUST-00793,Male,1,No,No,68,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),52.71,3118.76,No
CUST-00794,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,97.32,6254.34,No
CUST-00795,Male,0,Yes,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.22,303.43,No
CUST-00796,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.42,1017.55,No
CUST-00797,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),76.65,4837.45,No
CUST-00798,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,32.5,815.89,No
CUST-00799,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),88.83,1853.95,No
